Array Size,, Cutoff, Run Time,,
100000,,13240,2.03968845,0.18882641,
100000,,13250,2.73101175,-0.6913233,
100000,,13260,2.05459006,0.67642169,
100000,,13270,2.17927543,-0.12468537,
100000,,13280,2.44520508,-0.26592965,
100000,,13290,2.70062321,-0.25541813,
100000,,13300,2.99506547,-0.29444226,
100000,,13310,2.68649738,0.30856809,
100000,,13320,2.99073534,-0.30423796,
100000,,13330,2.85352854,0.1372068,
100000,,13340,2.84601426,0.00751428,
100000,,13350,2.74304304,0.10297122,
100000,,13360,2.97988532,-0.23684228,
100000,,13370,2.79800545,0.18187987,
100000,,13380,2.89927354,-0.10126809,
100000,,13390,2.73443214,0.1648414,
100000,,13400,3.29350289,-0.55907075,
100000,,13410,2.81688457,0.47661832,
100000,,13420,2.90441469,-0.08753012,
100000,,13430,3.01717457,-0.11275988,
100000,,13440,2.78918298,0.22799159,
100000,,13450,3.0239695,-0.23478652,
100000,,13460,2.75452073,0.26944877,
100000,,13470,3.0211133,-0.26659257,
100000,,13480,2.7723984,0.2487149,
100000,,13490,2.95145381,-0.17905541,
100000,,13500,2.76376987,0.18768394,
100000,,13510,2.86184677,-0.0980769,
100000,,13520,2.85286209,0.00898468,
100000,,13530,2.90208037,-0.04921828,
100000,,13540,2.77535334,0.12672703,
100000,,13550,3.14154963,-0.36619629,
100000,,13560,2.7177322,0.42381743,
100000,,13570,2.926552,-0.2088198,
100000,,13580,2.79013152,0.13642048,
100000,,13590,2.57217894,0.21795258,
100000,,13600,2.03602476,0.53615418,
100000,,13610,2.06470663,-0.02868187,
100000,,13620,2.26723927,-0.20253264,
100000,,13630,2.13340701,0.13383226,
100000,,13640,2.28693293,-0.15352592,
100000,,13650,2.13893957,0.14799336,
100000,,13660,2.34190945,-0.20296988,
100000,,13670,2.10898828,0.23292117,
100000,,13680,2.40898426,-0.29999598,
100000,,13690,1.95546235,0.45352191,
100000,,13700,2.09890343,-0.14344108,
100000,,13710,2.13290982,-0.03400639,
100000,,13720,2.23246418,-0.09955436,
100000,,13730,2.10985924,0.12260494,
100000,,13740,2.39251705,-0.28265781,
100000,,13750,2.15248007,0.24003698,
100000,,13760,2.26057128,-0.10809121,
100000,,13770,2.10242608,0.1581452,
100000,,13780,2.28463387,-0.18220779,
100000,,13790,2.19384556,0.09078831,
100000,,13800,2.66189528,-0.46804972,
100000,,13810,2.50634181,0.15555347,
100000,,13820,2.73901616,-0.23267435,
100000,,13830,2.43380497,0.30521119,
100000,,13840,2.06211137,0.3716936,
100000,,13850,2.41233765,-0.35022628,
100000,,13860,2.206233,0.20610465,
100000,,13870,2.11573384,0.09049916,
100000,,13880,2.04823942,0.06749442,
100000,,13890,2.27720775,-0.22896833,
100000,,13900,2.06723842,0.20996933,
100000,,13910,2.10780348,-0.04056506,
100000,,13920,2.00508615,0.10271733,
100000,,13930,2.20397273,-0.19888658,
100000,,13940,2.19650783,0.0074649,
100000,,13950,2.3339262,-0.13741837,
100000,,13960,1.9576239,0.3763023,
100000,,13970,2.15889064,-0.20126674,
100000,,13980,2.08576845,0.07312219,
100000,,13990,2.05605342,0.02971503,
100000,,14000,2.24537702,-0.1893236,
100000,,14010,2.04845804,0.19691898,
100000,,14020,2.32977942,-0.28132138,
100000,,14030,2.08119501,0.24858441,
100000,,14040,2.25529613,-0.17410112,
100000,,14050,2.07203402,0.18326211,
100000,,14060,2.33060807,-0.25857405,
100000,,14070,2.08974244,0.24086563,
100000,,14080,2.08273594,0.0070065,
100000,,14090,2.07423082,0.00850512,
100000,,14100,2.25443222,-0.1802014,
100000,,14110,2.0765581,0.17787412,
100000,,14120,2.27764148,-0.20108338,
100000,,14130,2.07379357,0.20384791,
100000,,14140,2.38622635,-0.31243278,
100000,,14150,1.99430665,0.3919197,
100000,,14160,2.11856888,-0.12426223,
100000,,14170,2.03920537,0.07936351,
100000,,14180,2.15698298,-0.11777761,
100000,,14190,2.01853143,0.13845155,
100000,,14200,2.15281152,-0.13428009,
100000,,14210,2.06576449,0.08704703,
100000,,14220,2.2176719,-0.15190741,
100000,,14230,2.0646079,0.153064,
100000,,14240,2.23132875,-0.16672085,
100000,,14250,2.04213914,0.18918961,
100000,,14260,2.26718285,-0.22504371,
100000,,14270,2.06192096,0.20526189,
100000,,14280,2.06299644,-0.00107548,
100000,,14290,2.2014233,-0.13842686,
100000,,14300,2.1422048,0.0592185,
100000,,14310,2.07331049,0.06889431,
100000,,14320,2.06524614,0.00806435,
100000,,14330,2.35822856,-0.29298242,
100000,,14340,2.0650663,0.29316226,
100000,,14350,2.19788655,-0.13282025,
100000,,14360,2.06658608,0.13130047,
100000,,14370,2.33690582,-0.27031974,
100000,,14380,2.12850563,0.20840019,
100000,,14390,2.05716063,0.071345,
100000,,14400,2.08406179,-0.02690116,
100000,,14410,2.08883269,-0.0047709,
100000,,14420,2.23143454,-0.14260185,
100000,,14430,2.08891026,0.14252428,
100000,,14440,2.2521931,-0.16328284,
100000,,14450,2.06426234,0.18793076,
100000,,14460,2.33071033,-0.26644799,
100000,,14470,2.11256381,0.21814652,
100000,,14480,2.223007,-0.11044319,
100000,,14490,2.10085693,0.12215007,
100000,,14500,2.06522146,0.03563547,
100000,,14510,2.09385043,-0.02862897,
100000,,14520,2.32538934,-0.23153891,
100000,,14530,2.07877253,0.24661681,
100000,,14540,2.20145152,-0.12267899,
100000,,14550,2.06902619,0.13242533,
100000,,14560,2.29208114,-0.22305495,
100000,,14570,2.08294399,0.20913715,
100000,,14580,2.24703784,-0.16409385,
100000,,14590,2.22933647,0.01770137,
100000,,14600,2.06207258,0.16726389,
100000,,14610,2.30535012,-0.24327754,
100000,,14620,2.06169528,0.24365484,
100000,,14630,2.29393238,-0.2322371,
100000,,14640,2.12557538,0.168357,
100000,,14650,2.32386603,-0.19829065,
100000,,14660,2.04353199,0.28033404,
100000,,14670,2.24385018,-0.20031819,
100000,,14680,2.06392029,0.17992989,
100000,,14690,2.26030682,-0.19638653,
100000,,14700,2.05409639,0.20621043,
100000,,14710,2.33351717,-0.27942078,
100000,,14720,2.07071522,0.26280195,
100000,,14730,2.32365094,-0.25293572,
100000,,14740,2.0222586,0.30139234,
100000,,14750,2.08266542,-0.06040682,
100000,,14760,2.07315181,0.00951361,
100000,,14770,2.09239764,-0.01924583,
100000,,14780,2.21670925,-0.12431161,
100000,,14790,2.08651952,0.13018973,
100000,,14800,2.21890606,-0.13238654,
100000,,14810,2.12877715,0.09012891,
100000,,14820,2.22931531,-0.10053816,
100000,,14830,2.07923093,0.15008438,
100000,,14840,2.21313724,-0.13390631,
100000,,14850,2.04616956,0.16696768,
100000,,14860,2.34161678,-0.29544722,
100000,,14870,2.04608846,0.29552832,
100000,,14880,2.88603983,-0.83995137,
100000,,14890,1.97927811,0.90676172,
100000,,14900,2.52621884,-0.54694073,
100000,,14910,2.13800513,0.38821371,
100000,,14920,2.63219435,-0.49418922,
100000,,14930,2.17201151,0.46018284,
100000,,14940,2.4806043,-0.30859279,
100000,,14950,2.16036105,0.32024325,
100000,,14960,2.20769636,-0.04733531,
100000,,14970,2.61057188,-0.40287552,
100000,,14980,2.21282341,0.39774847,
100000,,14990,2.79021615,-0.57739274,
100000,,15000,2.40668519,0.38353096,
100000,,15010,2.55166721,-0.14498202,
100000,,15020,2.25843443,0.29323278,
100000,,15030,2.45170029,-0.19326586,
100000,,15040,2.1657843,0.28591599,
100000,,15050,2.40480575,-0.23902145,
100000,,15060,2.18535808,0.21944767,
100000,,15070,2.41252101,-0.22716293,
100000,,15080,2.14680646,0.26571455,
100000,,15090,2.38455495,-0.23774849,
100000,,15100,2.19742815,0.1871268,
100000,,15110,2.53153983,-0.33411168,
100000,,15120,2.13313902,0.39840081,
100000,,15130,2.41697808,-0.28383906,
100000,,15140,2.11162233,0.30535575,
100000,,15150,2.10535985,0.00626248,
100000,,15160,2.09181231,0.01354754,
100000,,15170,2.15095323,-0.05914092,
100000,,15180,2.58440417,-0.43345094,
100000,,15190,2.11559985,0.46880432,
100000,,15200,2.45239141,-0.33679156,
100000,,15210,2.12063522,0.33175619,
100000,,15220,2.35681105,-0.23617583,
100000,,15230,2.09434409,0.26246696,
100000,,15240,2.46301576,-0.36867167,
100000,,15250,2.07976691,0.38324885,
100000,,15260,2.52279845,-0.44303154,
100000,,15270,2.04906102,0.47373743,
100000,,15280,2.35501975,-0.30595873,
100000,,15290,2.07991853,0.27510122,
100000,,15300,2.09722145,-0.01730292,
100000,,15310,2.52243878,-0.42521733,
100000,,15320,2.05697727,0.46546151,
100000,,15330,2.0620479,-0.00507063,
100000,,15340,2.36182173,-0.29977383,
100000,,15350,2.09870597,0.26311576,
100000,,15360,2.03719546,0.06151051,
100000,,15370,2.08325782,-0.04606236,
100000,,15380,2.05870862,0.0245492,
100000,,15390,2.3434927,-0.28478408,
100000,,15400,2.05072184,0.29277086,
100000,,15410,2.40022526,-0.34950342,
100000,,15420,2.02152868,0.37869658,
100000,,15430,2.2960093,-0.27448062,
100000,,15440,2.04843336,0.24757594,
100000,,15450,2.86204776,-0.8136144,
100000,,15460,1.86862337,0.99342439,
100000,,15470,2.17697989,-0.30835652,
100000,,15480,2.03427579,0.1427041,
100000,,15490,2.40573313,-0.37145734,
100000,,15500,2.06115931,0.34457382,
100000,,15510,2.3202094,-0.25905009,
100000,,15520,1.98158422,0.33862518,
100000,,15530,2.53350743,-0.55192321,
100000,,15540,2.05488625,0.47862118,
100000,,15550,2.35305214,-0.29816589,
100000,,15560,2.01574224,0.3373099,
100000,,15570,2.12701406,-0.11127182,
100000,,15580,2.07283445,0.05417961,
100000,,15590,2.08156878,-0.00873433,
100000,,15600,2.39725269,-0.31568391,
100000,,15610,2.06186454,0.33538815,
100000,,15620,2.33244168,-0.27057714,
100000,,15630,2.07312007,0.25932161,
100000,,15640,2.34802031,-0.27490024,
100000,,15650,2.07130762,0.27671269,
100000,,15660,2.46189444,-0.39058682,
100000,,15670,2.08106101,0.38083343,
100000,,15680,2.29251133,-0.21145032,
100000,,15690,2.06006972,0.23244161,
100000,,15700,2.05606752,0.0040022,
100000,,15710,2.47382347,-0.41775595,
100000,,15720,2.04419843,0.42962504,
100000,,15730,2.4274896,-0.38329117,
100000,,15740,2.03827798,0.38921162,
100000,,15750,2.08027115,-0.04199317,
100000,,15760,2.0676263,0.01264485,
100000,,15770,2.06553528,0.00209102,
100000,,15780,2.36834162,-0.30280634,
100000,,15790,2.06676239,0.30157923,
100000,,15800,2.35664884,-0.28988645,
100000,,15810,2.02749496,0.32915388,
100000,,15820,2.35775606,-0.3302611,
100000,,15830,2.05229804,0.30545802,
100000,,15840,2.35672994,-0.3044319,
100000,,15850,2.03667358,0.32005636,
100000,,15860,2.37165623,-0.33498265,
100000,,15870,2.08382552,0.28783071,
100000,,15880,2.57046875,-0.48664323,
100000,,15890,2.02503369,0.54543506,
100000,,15900,2.41113522,-0.38610153,
100000,,15910,2.05749914,0.35363608,
100000,,15920,2.33459264,-0.2770935,
100000,,15930,2.02134884,0.3132438,
100000,,15940,2.34826008,-0.32691124,
100000,,15950,2.05190663,0.29635345,
100000,,15960,2.36982966,-0.31792303,
100000,,15970,2.09448161,0.27534805,
100000,,15980,2.46165466,-0.36717305,
100000,,15990,1.91467162,0.54698304,
100000,,16000,2.41990834,-0.50523672,
100000,,16010,1.91095151,0.50895683,
100000,,16020,2.17452568,-0.26357417,
100000,,16030,1.9152358,0.25928988,
100000,,16040,2.3012104,-0.3859746,
100000,,16050,2.02013584,0.28107456,
100000,,16060,2.36400443,-0.34386859,
100000,,16070,2.37191363,-0.0079092,
100000,,16080,2.09136096,0.28055267,
100000,,16090,2.55556716,-0.4642062,
100000,,16100,2.04273507,0.51283209,
100000,,16110,2.43082888,-0.38809381,
100000,,16120,2.03491049,0.39591839,
100000,,16130,2.35376796,-0.31885747,
100000,,16140,2.03084482,0.32292314,
100000,,16150,2.57296175,-0.54211693,
100000,,16160,2.04367303,0.52928872,
100000,,16170,2.37676916,-0.33309613,
100000,,16180,2.0389127,0.33785646,
100000,,16190,2.33590085,-0.29698815,
100000,,16200,2.08799699,0.24790386,
100000,,16210,2.45682029,-0.3688233,
100000,,16220,2.07692834,0.37989195,
100000,,16230,2.52702986,-0.45010152,
100000,,16240,2.05685738,0.47017248,
100000,,16250,2.32431739,-0.26746001,
100000,,16260,2.05618388,0.26813351,
100000,,16270,2.39562007,-0.33943619,
100000,,16280,2.05466763,0.34095244,
100000,,16290,2.35951561,-0.30484798,
100000,,16300,2.06421297,0.29530264,
100000,,16310,2.3192538,-0.25504083,
100000,,16320,2.14435577,0.17489803,
100000,,16330,2.20705107,-0.0626953,
100000,,16340,2.37905766,-0.17200659,
100000,,16350,2.83239972,-0.45334206,
100000,,16360,2.3824463,0.44995342,
100000,,16370,2.85807729,-0.47563099,
100000,,16380,2.52311581,0.33496148,
100000,,16390,2.94542052,-0.42230471,
100000,,16400,2.35822151,0.58719901,
100000,,16410,2.76397439,-0.40575288,
100000,,16420,2.3516311,0.41234329,
100000,,16430,2.60114643,-0.24951533,
100000,,16440,2.49367934,0.10746709,
100000,,16450,2.92556114,-0.4318818,
100000,,16460,2.25336027,0.67220087,
100000,,16470,2.26750726,-0.01414699,
100000,,16480,2.54672,-0.27921274,
100000,,16490,2.57385739,-0.02713739,
100000,,16500,2.76432348,-0.19046609,
100000,,16510,2.28833987,0.47598361,
100000,,16520,2.77278276,-0.48444289,
100000,,16530,2.55201277,0.22076999,
100000,,16540,2.4424864,0.10952637,
100000,,16550,2.06059159,0.38189481,
100000,,16560,2.32571023,-0.26511864,
100000,,16570,2.06769682,0.25801341,
100000,,16580,2.58440064,-0.51670382,
100000,,16590,2.03097529,0.55342535,
100000,,16600,2.34112664,-0.31015135,
100000,,16610,2.05424449,0.28688215,
100000,,16620,2.31734262,-0.26309813,
100000,,16630,2.06334553,0.25399709,
100000,,16640,2.33055518,-0.26720965,
100000,,16650,2.04858146,0.28197372,
100000,,16660,2.41028188,-0.36170042,
100000,,16670,2.35244918,0.0578327,
100000,,16680,2.00801639,0.34443279,
100000,,16690,2.36763991,-0.35962352,
100000,,16700,2.03928294,0.32835697,
100000,,16710,2.39103606,-0.35175312,
100000,,16720,2.04530917,0.34572689,
100000,,16730,2.34474449,-0.29943532,
100000,,16740,2.04200515,0.30273934,
100000,,16750,2.35029821,-0.30829306,
100000,,16760,2.07187887,0.27841934,
100000,,16770,2.39093732,-0.31905845,
100000,,16780,2.0722879,0.31864942,
100000,,16790,2.08182266,-0.00953476,
100000,,16800,2.07328228,0.00854038,
100000,,16810,2.05076063,0.02252165,
100000,,16820,2.37318658,-0.32242595,
100000,,16830,2.09747886,0.27570772,
100000,,16840,2.50756187,-0.41008301,
100000,,16850,2.06986189,0.43769998,
100000,,16860,2.50130292,-0.43144103,
100000,,16870,2.12716922,0.3741337,
100000,,16880,2.36999187,-0.24282265,
100000,,16890,2.07634652,0.29364535,
100000,,16900,2.36307352,-0.286727,
100000,,16910,2.09597671,0.26709681,
100000,,16920,2.3660884,-0.27011169,
100000,,16930,2.07773231,0.28835609,
100000,,16940,2.49669774,-0.41896543,
100000,,16950,2.08415346,0.41254428,
100000,,16960,2.40316255,-0.31900909,
100000,,16970,2.05722058,0.34594197,
100000,,16980,2.38789776,-0.33067718,
100000,,16990,2.07526046,0.3126373,
100000,,17000,2.46560397,-0.39034351,
100000,,17010,2.11289175,0.35271222,
100000,,17020,2.10954189,0.00334986,
100000,,17030,2.07747842,0.03206347,
100000,,17040,2.11328668,-0.03580826,
100000,,17050,2.1099615,0.00332518,
100000,,17060,2.0985755,0.011386,
100000,,17070,2.40450602,-0.30593052,
100000,,17080,2.13636194,0.26814408,
100000,,17090,2.35523837,-0.21887643,
100000,,17100,2.0490046,0.30623377,
100000,,17110,2.39446349,-0.34545889,
100000,,17120,2.08241858,0.31204491,
100000,,17130,2.41613181,-0.33371323,
100000,,17140,2.08107865,0.33505316,
100000,,17150,2.34183188,-0.26075323,
100000,,17160,2.04847568,0.2933562,
100000,,17170,2.45360089,-0.40512521,
100000,,17180,2.0969323,0.35666859,
100000,,17190,2.38804234,-0.29111004,
100000,,17200,2.04587336,0.34216898,
100000,,17210,2.32329833,-0.27742497,
100000,,17220,2.05329947,0.26999886,
100000,,17230,2.33232885,-0.27902938,
100000,,17240,2.06923424,0.26309461,
100000,,17250,2.3921327,-0.32289846,
100000,,17260,2.1281248,0.2640079,
100000,,17270,2.3430484,-0.2149236,
100000,,17280,2.0489517,0.2940967,
100000,,17290,2.11698211,-0.06803041,
100000,,17300,2.03112691,0.0858552,
100000,,17310,2.03960736,-0.00848045,
100000,,17320,2.04158201,-0.00197465,
100000,,17330,2.40035572,-0.35877371,
100000,,17340,2.05011534,0.35024038,
100000,,17350,2.34243133,-0.29231599,
100000,,17360,2.06555292,0.27687841,
100000,,17370,2.37128245,-0.30572953,
100000,,17380,2.03758686,0.33369559,
100000,,17390,2.42400574,-0.38641888,
100000,,17400,2.0796717,0.34433404,
100000,,17410,2.36638812,-0.28671642,
100000,,17420,2.19466011,0.17172801,
100000,,17430,2.39996079,-0.20530068,
100000,,17440,2.03616228,0.36379851,
100000,,17450,2.52284076,-0.48667848,
100000,,17460,2.03497396,0.4878668,
100000,,17470,2.43828321,-0.40330925,
100000,,17480,2.06263678,0.37564643,
100000,,17490,2.40672046,-0.34408368,
100000,,17500,2.07277803,0.33394243,
100000,,17510,2.36674779,-0.29396976,
100000,,17520,2.03358113,0.33316666,
100000,,17530,2.44534965,-0.41176852,
100000,,17540,2.08164283,0.36370682,
100000,,17550,2.36181821,-0.28017538,
100000,,17560,2.02858455,0.33323366,
100000,,17570,2.36860256,-0.34001801,
100000,,17580,2.07172019,0.29688237,
100000,,17590,2.55045773,-0.47873754,
100000,,17600,2.0191062,0.53135153,
100000,,17610,2.53036561,-0.51125941,
100000,,17620,2.09839919,0.43196642,
100000,,17630,2.34926504,-0.25086585,
100000,,17640,2.04191347,0.30735157,
100000,,17650,2.50966699,-0.46775352,
100000,,17660,2.08702376,0.42264323,
100000,,17670,2.49818578,-0.41116202,
100000,,17680,2.06823633,0.42994945,
100000,,17690,2.33381337,-0.26557704,
100000,,17700,2.09228129,0.24153208,
100000,,17710,2.05026697,0.04201432,
100000,,17720,2.39102547,-0.3407585,
100000,,17730,2.06363115,0.32739432,
100000,,17740,2.07060591,-0.00697476,
100000,,17750,2.36329215,-0.29268624,
100000,,17760,2.07308481,0.29020734,
100000,,17770,2.41669247,-0.34360766,
100000,,17780,2.10084283,0.31584964,
100000,,17790,2.46217301,-0.36133018,
100000,,17800,2.07795446,0.38421855,
100000,,17810,2.34952598,-0.27157152,
100000,,17820,2.06397672,0.28554926,
100000,,17830,2.05838774,0.00558898,
100000,,17840,2.07560603,-0.01721829,
100000,,17850,2.33346075,-0.25785472,
100000,,17860,2.24482693,0.08863382,
100000,,17870,2.30137965,-0.05655272,
100000,,17880,2.03541474,0.26596491,
100000,,17890,2.33750526,-0.30209052,
100000,,17900,2.08459071,0.25291455,
100000,,17910,2.43827616,-0.35368545,
100000,,17920,2.07179776,0.3664784,
100000,,17930,2.39183296,-0.3200352,
100000,,17940,2.04302421,0.34880875,
100000,,17950,2.44013092,-0.39710671,
100000,,17960,2.06030244,0.37982848,
100000,,17970,2.3400441,-0.27974166,
100000,,17980,2.36877534,-0.02873124,
100000,,17990,2.07673087,0.29204447,
100000,,18000,2.63487072,-0.55813985,
100000,,18010,2.072503,0.56236772,
100000,,18020,2.33888047,-0.26637747,
100000,,18030,2.04891645,0.28996402,
100000,,18040,2.35509027,-0.30617382,
100000,,18050,2.04491071,0.31017956,
100000,,18060,2.45035682,-0.40544611,
100000,,18070,2.0632997,0.38705712,
100000,,18080,2.52472727,-0.46142757,
100000,,18090,2.03375391,0.49097336,
100000,,18100,2.55461156,-0.52085765,
100000,,18110,2.03972372,0.51488784,
100000,,18120,2.33242757,-0.29270385,
100000,,18130,2.02390885,0.30851872,
100000,,18140,2.57631866,-0.55240981,
100000,,18150,2.094129,0.48218966,
100000,,18160,2.32769193,-0.23356293,
100000,,18170,2.06205143,0.2656405,
100000,,18180,2.34085512,-0.27880369,
100000,,18190,2.05188548,0.28896964,
100000,,18200,2.35421931,-0.30233383,
100000,,18210,2.04734729,0.30687202,
100000,,18220,2.05967831,-0.01233102,
100000,,18230,2.39090911,-0.3312308,
100000,,18240,2.04611313,0.34479598,
100000,,18250,2.35044278,-0.30432965,
100000,,18260,2.06374046,0.28670232,
100000,,18270,2.38753456,-0.3237941,
100000,,18280,2.04396923,0.34356533,
100000,,18290,2.33926835,-0.29529912,
100000,,18300,2.04398686,0.29528149,
100000,,18310,2.33019551,-0.28620865,
100000,,18320,2.03386322,0.29633229,
100000,,18330,2.49847845,-0.46461523,
100000,,18340,2.03049926,0.46797919,
100000,,18350,2.36993545,-0.33943619,
100000,,18360,2.04833463,0.32160082,
100000,,18370,2.3340743,-0.28573967,
100000,,18380,2.05515424,0.27892006,
100000,,18390,2.38499925,-0.32984501,
100000,,18400,2.05626146,0.32873779,
100000,,18410,2.34529457,-0.28903311,
100000,,18420,2.05816911,0.28712546,
100000,,18430,2.06309165,-0.00492254,
100000,,18440,2.07925562,-0.01616397,
100000,,18450,2.3135273,-0.23427168,
100000,,18460,2.852245,-0.5387177,
100000,,18470,2.35015716,0.50208784,
100000,,18480,2.11918949,0.23096767,
100000,,18490,2.24304974,-0.12386025,
100000,,18500,2.24331068,-0.00026094,
100000,,18510,2.57200616,-0.32869548,
100000,,18520,1.92337773,0.64862843,
100000,,18530,2.31067111,-0.38729338,
100000,,18540,2.21085228,0.09981883,
100000,,18550,2.27116037,-0.06030809,
100000,,18560,2.11537418,0.15578619,
100000,,18570,2.31530097,-0.19992679,
100000,,18580,2.32087232,-0.00557135,
100000,,18590,2.32317138,-0.00229906,
100000,,18600,2.02103501,0.30213637,
100000,,18610,2.38276719,-0.36173218,
100000,,18620,2.08048624,0.30228095,
100000,,18630,2.47352023,-0.39303399,
100000,,18640,2.11937638,0.35414385,
100000,,18650,2.36190636,-0.24252998,
100000,,18660,2.12228899,0.23961737,
100000,,18670,2.38806349,-0.2657745,
100000,,18680,2.11695037,0.27111312,
100000,,18690,2.32312201,-0.20617164,
100000,,18700,2.0721398,0.25098221,
100000,,18710,2.0471181,0.0250217,
100000,,18720,2.0668047,-0.0196866,
100000,,18730,2.03518907,0.03161563,
100000,,18740,2.61345629,-0.57826722,
100000,,18750,2.04016801,0.57328828,
100000,,18760,2.45981047,-0.41964246,
100000,,18770,2.09394211,0.36586836,
100000,,18780,2.34734328,-0.25340117,
100000,,18790,2.05410344,0.29323984,
100000,,18800,2.33320686,-0.27910342,
100000,,18810,2.073716,0.25949086,
100000,,18820,2.30667596,-0.23295996,
100000,,18830,2.0881204,0.21855556,
100000,,18840,2.05992514,0.02819526,
100000,,18850,2.6031105,-0.54318536,
100000,,18860,3.00718493,-0.40407443,
100000,,18870,2.68931831,0.31786662,
100000,,18880,2.37825368,0.31106463,
100000,,18890,2.66951182,-0.29125814,
100000,,18900,2.39270394,0.27680788,
100000,,18910,2.62514554,-0.2324416,
100000,,18920,2.30892918,0.31621636,
100000,,18930,2.66049893,-0.35156975,
100000,,18940,2.43550811,0.22499082,
100000,,18950,2.62127381,-0.1857657,
100000,,18960,2.59421751,0.0270563,
100000,,18970,2.73498222,-0.14076471,
100000,,18980,2.52533377,0.20964845,
100000,,18990,2.60004274,-0.07470897,
100000,,19000,2.47094612,0.12909662,
100000,,19010,3.27988835,-0.80894223,
100000,,19020,1.97939094,1.30049741,
100000,,19030,2.31835816,-0.33896722,
100000,,19040,1.94348043,0.37487773,
100000,,19050,2.85107079,-0.90759036,
100000,,19060,2.43061026,0.42046053,
100000,,19070,2.33487121,0.09573905,
100000,,19080,2.64840063,-0.31352942,
100000,,19090,2.38508036,0.26332027,
100000,,19100,2.53053839,-0.14545803,
100000,,19110,2.01208207,0.51845632,
100000,,19120,2.25278197,-0.2406999,
100000,,19130,1.91103261,0.34174936,
100000,,19140,2.09113175,-0.18009914,
100000,,19150,2.31827705,-0.2271453,
100000,,19160,2.06169176,0.25658529,
100000,,19170,2.03821099,0.02348077,
100000,,19180,2.04212151,-0.00391052,
100000,,19190,2.04157849,0.00054302,
100000,,19200,2.09404437,-0.05246588,
100000,,19210,2.07160734,0.02243703,
100000,,19220,2.05729815,0.01430919,
100000,,19230,2.05729463,3.52E-06,
100000,,19240,2.38049633,-0.3232017,
100000,,19250,2.05128603,0.3292103,
100000,,19260,2.32170802,-0.27042199,
100000,,19270,2.04661739,0.27509063,
100000,,19280,2.37629666,-0.32967927,
100000,,19290,2.05290454,0.32339212,
100000,,19300,2.51343294,-0.4605284,
100000,,19310,2.0380382,0.47539474,
100000,,19320,2.51688154,-0.47884334,
100000,,19330,2.02131711,0.49556443,
100000,,19340,2.40114205,-0.37982494,
100000,,19350,2.08361044,0.31753161,
100000,,19360,2.05471346,0.02889698,
100000,,19370,2.05802454,-0.00331108,
100000,,19380,2.03954741,0.01847713,
100000,,19390,2.32106979,-0.28152238,
100000,,19400,2.01558708,0.30548271,
100000,,19410,2.4133955,-0.39780842,
100000,,19420,2.05748504,0.35591046,
100000,,19430,2.33555529,-0.27807025,
100000,,19440,2.09472492,0.24083037,
100000,,19450,14.56633396,-12.47160904,
100000,,19460,2.0426046,12.52372936,
100000,,19470,2.27111453,-0.22850993,
100000,,19480,2.09709098,0.17402355,
100000,,19490,2.27614285,-0.17905187,
100000,,19500,2.09782795,0.1783149,
100000,,19510,2.26667156,-0.16884361,
100000,,19520,2.04931843,0.21735313,
100000,,19530,2.33094659,-0.28162816,
100000,,19540,2.03226939,0.2986772,
100000,,19550,2.28172478,-0.24945539,
100000,,19560,2.06985837,0.21186641,
100000,,19570,2.26036324,-0.19050487,
100000,,19580,2.05953374,0.2008295,
100000,,19590,2.272525,-0.21299126,
100000,,19600,2.04692415,0.22560085,
100000,,19610,2.30434163,-0.25741748,
100000,,19620,2.07000294,0.23433869,
100000,,19630,2.24663233,-0.17662939,
100000,,19640,2.07079985,0.17583248,
100000,,19650,2.3385878,-0.26778795,
100000,,19660,2.18123597,0.15735183,
100000,,19670,2.41464376,-0.23340779,
100000,,19680,2.05637077,0.35827299,
100000,,19690,2.29775122,-0.24138045,
100000,,19700,2.07589165,0.22185957,
100000,,19710,2.2753283,-0.19943665,
100000,,19720,2.06062686,0.21470144,
100000,,19730,2.29350219,-0.23287533,
100000,,19740,2.11816337,0.17533882,
100000,,19750,2.29266296,-0.17449959,
100000,,19760,2.0809517,0.21171126,
100000,,19770,2.263565,-0.1826133,
100000,,19780,2.06978784,0.19377716,
100000,,19790,2.33073502,-0.26094718,
100000,,19800,2.05714653,0.27358849,
100000,,19810,2.06639215,-0.00924562,
100000,,19820,2.06722432,-0.00083217,
100000,,19830,2.31777635,-0.25055203,
100000,,19840,2.05829958,0.25947677,
100000,,19850,2.33454681,-0.27624723,
100000,,19860,2.02690609,0.30764072,
100000,,19870,2.19146187,-0.16455578,
100000,,19880,2.06121925,0.13024262,
100000,,19890,2.07728801,-0.01606876,
100000,,19900,2.30202141,-0.2247334,
100000,,19910,2.11820569,0.18381572,
100000,,19920,2.36399033,-0.24578464,
100000,,19930,2.09064514,0.27334519,
100000,,19940,2.28521568,-0.19457054,
100000,,19950,2.06575038,0.2194653,
100000,,19960,2.34121127,-0.27546089,
100000,,19970,2.0758987,0.26531257,
100000,,19980,2.04632471,0.02957399,
100000,,19990,2.14462728,-0.09830257,
100000,,20000,2.08481991,0.05980737,
100000,,20010,2.24724941,-0.1624295,
100000,,20020,2.06709385,0.18015556,
100000,,20030,2.08446377,-0.01736992,
100000,,20040,2.30360819,-0.21914442,
100000,,20050,2.03320735,0.27040084,
